query,region_res5,region_res4,label,total_orders,source,share_near,share_far,dist_segment
massage,8528f00bfffffff,8428f01ffffffff,0,50,REAL,0.92,0.08,LOCAL
dental cleaning,852a100ffffffff,842a101ffffffff,0,50,REAL,0.86,0.14,LOCAL
monster mini golf,852a1347fffffff,842a135ffffffff,0,50,REAL,0.8,0.08,LOCAL
massage,8544dab7fffffff,8444dabffffffff,0,50,REAL,0.8,0.2,LOCAL
massage,8528f013fffffff,8428f01ffffffff,0,50,REAL,0.8,0.2,LOCAL
valvoline,85446ddbfffffff,84446ddffffffff,0,50,REAL,0.9,0.04,LOCAL
head spa,852a1007fffffff,842a101ffffffff,0,50,REAL,0.86,0.1,LOCAL
massage,852aa84bfffffff,842aa85ffffffff,0,50,REAL,0.88,0.08,LOCAL
parking,8528d553fffffff,8428d55ffffffff,1,50,REAL,0.74,0.04,LOCAL
smog,852832b3fffffff,842832bffffffff,1,50,REAL,0.72,0.1,LOCAL
octoberfest,8529a0affffffff,8429a0bffffffff,1,50,REAL,0.6,0.1,MIXED
spaworld,852aaaa3fffffff,842aaabffffffff,2,50,REAL,0.54,0.06,MIXED
howl o scream,85441a13fffffff,84441a1ffffffff,2,50,REAL,0.52,0.1,MIXED
car wash,8544ae87fffffff,8444ae9ffffffff,2,50,REAL,0.56,0.14,MIXED
oil change,85489e2ffffffff,84489e3ffffffff,2,50,REAL,0.66,0.16,MIXED
skyzone,852ab397fffffff,842ab39ffffffff,3,50,REAL,0.54,0.26,MIXED
busch gardens williamsburg,852af657fffffff,842af65ffffffff,3,50,REAL,0.04,0.74,TRAVEL_LIKE
oil change,8544d067fffffff,8444d07ffffffff,3,50,REAL,0.46,0.5,TRAVEL_LIKE
fun station,85267453fffffff,8426745ffffffff,3,50,REAL,0.54,0.24,MIXED
jumping world,85489557fffffff,8448955ffffffff,3,50,REAL,0.3,0.7,TRAVEL_LIKE
carillon,8544a103fffffff,8444a11ffffffff,3,50,REAL,0.74,0.24,MIXED
valvoline,85489c03fffffff,84489c1ffffffff,3,50,REAL,0.44,0.26,MIXED
massage,85260d83fffffff,84260d9ffffffff,3,50,REAL,0.42,0.56,TRAVEL_LIKE
jet ski,8529a4c7fffffff,8429a4dffffffff,3,50,REAL,0.28,0.62,TRAVEL_LIKE
botox,8528d543fffffff,8428d55ffffffff,0,50,REAL,0.88235294117647056,0.098039215686274508,LOCAL
skyzone,852986bbfffffff,842986bffffffff,0,50,REAL,0.88235294117647056,0.11764705882352941,LOCAL
couples massage,852a107bfffffff,842a107ffffffff,0,50,REAL,0.84313725490196079,0.058823529411764705,LOCAL
valvoline,8529a0a7fffffff,8429a0bffffffff,1,50,REAL,0.6470588235294118,0.0196078431372549,MIXED
massage,8526c80ffffffff,8426c81ffffffff,1,50,REAL,0.68627450980392157,0.0784313725490196,MIXED
perfume making,852664cbfffffff,842664dffffffff,1,50,REAL,0.78431372549019607,0.0784313725490196,LOCAL
great america,852759bbfffffff,842759bffffffff,1,50,REAL,0.15686274509803921,0.0392156862745098,MIXED
oil change,852ab253fffffff,842ab25ffffffff,1,50,REAL,0.78431372549019607,0.19607843137254902,LOCAL
skyzone,8526640bfffffff,8426641ffffffff,1,50,REAL,0.62745098039215685,0,MIXED
valvoline,8528d5c3fffffff,8428d5dffffffff,1,50,REAL,0.6470588235294118,0.058823529411764705,MIXED
once upon a cowboy,85446c27fffffff,84446c3ffffffff,1,50,REAL,0.60784313725490191,0,MIXED
oil change,852aa8c7fffffff,842aa8dffffffff,1,50,REAL,0.62745098039215685,0,MIXED
oil change,8526c807fffffff,8426c81ffffffff,1,50,REAL,0.58823529411764708,0.0196078431372549,MIXED
rage room,8529a0b3fffffff,8429a0bffffffff,1,50,REAL,0.56862745098039214,0.0392156862745098,MIXED
boomers,8544ae93fffffff,8444ae9ffffffff,2,50,REAL,0.52941176470588236,0.19607843137254902,MIXED
airport parking,852a107bfffffff,842a107ffffffff,2,50,REAL,0.39215686274509803,0.13725490196078433,MIXED
king richards,852a314ffffffff,842a315ffffffff,2,50,REAL,0.11764705882352941,0.058823529411764705,MIXED
skydiving,8544ad2bfffffff,8444ad3ffffffff,3,50,REAL,0.0392156862745098,0.31372549019607843,MIXED
skyzone,852aae93fffffff,842aae9ffffffff,3,50,REAL,0.60784313725490191,0.25490196078431371,MIXED
oil change,8544d84ffffffff,8444d85ffffffff,3,50,REAL,0.76470588235294112,0.21568627450980393,MIXED
oil change,852a1687fffffff,842a169ffffffff,3,50,REAL,0.058823529411764705,0.27450980392156865,MIXED
massage,8544ae93fffffff,8444ae9ffffffff,3,50,REAL,0.58823529411764708,0.21568627450980393,MIXED
sunset cruise,85464b97fffffff,84464b9ffffffff,3,50,REAL,0.49019607843137253,0.50980392156862742,TRAVEL_LIKE
bj's,85264d8bfffffff,84264d9ffffffff,3,50,REAL,0.0196078431372549,0.98039215686274506,TRAVEL_LIKE
chimis,85264637fffffff,8426463ffffffff,0,50,REAL,0.84615384615384615,0.15384615384615385,LOCAL
elaine sterling,8544c133fffffff,8444c13ffffffff,0,50,REAL,0.82692307692307687,0.096153846153846159,LOCAL
massage,8528d54ffffffff,8428d55ffffffff,0,50,REAL,0.80769230769230771,0.096153846153846159,LOCAL
bowling,852a1033fffffff,842a103ffffffff,0,50,REAL,0.80769230769230771,0.076923076923076927,LOCAL
sky zone,852ab313fffffff,842ab31ffffffff,0,50,REAL,0.80769230769230771,0.13461538461538461,LOCAL
valvoline,8529a54ffffffff,8429a55ffffffff,1,50,REAL,0.71153846153846156,0.019230769230769232,LOCAL
full synthetic oil change,85283013fffffff,8428301ffffffff,1,50,REAL,0.61538461538461542,0.038461538461538464,MIXED
dia parking,8526aa6ffffffff,8426aa7ffffffff,1,50,REAL,0.71153846153846156,0.057692307692307696,LOCAL
adventure park,852a10abfffffff,842a10bffffffff,1,50,REAL,0.69230769230769229,0.038461538461538464,MIXED
laser hair removal,85489e37fffffff,84489e3ffffffff,1,50,REAL,0.76923076923076927,0.13461538461538461,LOCAL
valleyfair,85262cc3fffffff,84262cdffffffff,2,50,REAL,0.57692307692307687,0.17307692307692307,MIXED
monterey zoo,8529a9a7fffffff,8429a9bffffffff,2,50,REAL,0.28846153846153844,0.13461538461538461,MIXED
dutch wonderland,852aac57fffffff,842aac5ffffffff,2,50,REAL,0.076923076923076927,0.17307692307692307,MIXED
sahara sams,852a137bfffffff,842a137ffffffff,2,50,REAL,0.59615384615384615,0.096153846153846159,MIXED
sky zone,8544dab7fffffff,8444dabffffffff,3,50,REAL,0.63461538461538458,0.30769230769230771,MIXED
oil change,8548e857fffffff,8448e85ffffffff,3,50,REAL,0.51923076923076927,0.36538461538461536,MIXED
massage,85441a83fffffff,84441a9ffffffff,3,50,REAL,0.71153846153846156,0.21153846153846154,MIXED
paul mitchell,85266d37fffffff,84266d3ffffffff,3,50,REAL,0.51923076923076927,0.28846153846153844,MIXED
blue zoo,8512db0ffffffff,8412db1ffffffff,3,50,REAL,0.53846153846153844,0.46153846153846156,MIXED
chuck e. cheese,852a100ffffffff,842a101ffffffff,3,50,REAL,0.019230769230769232,0.94230769230769229,TRAVEL_LIKE
things to do,85264d13fffffff,84264d1ffffffff,3,50,REAL,0.21153846153846154,0.76923076923076927,TRAVEL_LIKE
cologne,852a1063fffffff,842a107ffffffff,3,50,REAL,0,0.96153846153846156,TRAVEL_LIKE
hot air balloon,8529b6c3fffffff,8429b6dffffffff,3,50,REAL,0.26923076923076922,0.61538461538461542,TRAVEL_LIKE
phentermine,8529a1c3fffffff,8429a1dffffffff,3,50,REAL,0.038461538461538464,0.94230769230769229,TRAVEL_LIKE
haircut,852a100ffffffff,842a101ffffffff,0,50,REAL,0.98113207547169812,0,LOCAL
laser hair removal,8528d543fffffff,8428d55ffffffff,0,50,REAL,0.84905660377358494,0.056603773584905662,LOCAL
uptown jungle,8529868ffffffff,8429869ffffffff,0,50,REAL,0.8867924528301887,0.094339622641509441,LOCAL
sev laser,852a100ffffffff,842a101ffffffff,0,50,REAL,0.81132075471698117,0.15094339622641509,LOCAL
green dog dental,8529a18bfffffff,8429a19ffffffff,0,50,REAL,0.90566037735849059,0.094339622641509441,LOCAL
laser hair removal,8529a54ffffffff,8429a55ffffffff,1,50,REAL,0.62264150943396224,0.13207547169811321,MIXED
couples massage,852696abfffffff,842696bffffffff,1,50,REAL,0.67924528301886788,0.15094339622641509,MIXED
renaissance fair,85264673fffffff,8426467ffffffff,1,50,REAL,0.13207547169811321,0.15094339622641509,MIXED
couples massage,8548eba7fffffff,8448ebbffffffff,1,50,REAL,0.71698113207547165,0.18867924528301888,LOCAL
botox,852aac87fffffff,842aac9ffffffff,1,50,REAL,0.67924528301886788,0.037735849056603772,MIXED
duffy boat,8529a54ffffffff,8429a55ffffffff,1,50,REAL,0.49056603773584906,0.075471698113207544,MIXED
curry club,852a10b3fffffff,842a10bffffffff,1,50,REAL,0.62264150943396224,0.018867924528301886,MIXED
air duct cleaning,852aa843fffffff,842aa85ffffffff,1,50,REAL,0.56603773584905659,0.13207547169811321,MIXED
lake compounce,852a1407fffffff,842a141ffffffff,2,50,REAL,0.33962264150943394,0.11320754716981132,MIXED
massage,852af637fffffff,842af63ffffffff,2,50,REAL,0.69811320754716977,0.16981132075471697,MIXED
get air,852a939bfffffff,842a939ffffffff,2,50,REAL,0.43396226415094341,0.037735849056603772,MIXED
valvoline oil change,852a16b3fffffff,842a16bffffffff,2,50,REAL,0.15094339622641509,0.13207547169811321,MIXED
fishing,8529a54ffffffff,8429a55ffffffff,2,50,REAL,0.39622641509433965,0.075471698113207544,MIXED
central park zoo,852a100ffffffff,842a101ffffffff,3,50,REAL,0.67924528301886788,0.20754716981132076,MIXED
blue zoo,8526c19bfffffff,8426c19ffffffff,3,50,REAL,0.60377358490566035,0.35849056603773582,MIXED
woodland park zoo,8528d547fffffff,8428d55ffffffff,3,50,REAL,0.62264150943396224,0.20754716981132076,MIXED
valvoline,852a957bfffffff,842a957ffffffff,3,50,REAL,0.64150943396226412,0.26415094339622641,MIXED
massage,852661a3fffffff,842661bffffffff,3,50,REAL,0.71698113207547165,0.24528301886792453,MIXED
couples massage,8544a113fffffff,8444a11ffffffff,3,50,REAL,0.56603773584905659,0.24528301886792453,MIXED
massage,8544d983fffffff,8444d99ffffffff,3,50,REAL,0.52830188679245282,0.35849056603773582,MIXED
blue zoo,85260d8ffffffff,84260d9ffffffff,3,50,REAL,0.37735849056603776,0.52830188679245282,TRAVEL_LIKE
oil change,85265b4ffffffff,84265b5ffffffff,3,50,REAL,0.35849056603773582,0.60377358490566035,TRAVEL_LIKE
jcp portraits,8544a103fffffff,8444a11ffffffff,3,50,REAL,0.037735849056603772,0.94339622641509435,TRAVEL_LIKE
glass bottom boat,85464b97fffffff,84464b9ffffffff,3,50,REAL,0.71698113207547165,0.28301886792452829,MIXED
windows pro,852aac33fffffff,842aac3ffffffff,3,50,REAL,0,0.92452830188679247,TRAVEL_LIKE
coatco,8526caa7fffffff,8426cabffffffff,3,50,REAL,0.018867924528301886,0.94339622641509435,TRAVEL_LIKE
food,852832bbfffffff,842832bffffffff,3,50,REAL,0.037735849056603772,0.84905660377358494,TRAVEL_LIKE
facials,852a100ffffffff,842a101ffffffff,0,50,REAL,0.94444444444444442,0.037037037037037035,LOCAL
smog check,8529a41bfffffff,8429a41ffffffff,0,50,REAL,0.85185185185185186,0.055555555555555552,LOCAL
scottsdale princess,8529b6dbfffffff,8429b6dffffffff,0,50,REAL,0.83333333333333337,0.1111111111111111,LOCAL
massage,852ab2d3fffffff,842ab2dffffffff,0,50,REAL,0.87037037037037035,0.092592592592592587,LOCAL
massage,8527526bfffffff,8427527ffffffff,0,50,REAL,0.92592592592592593,0.037037037037037035,LOCAL
oil change,852ab2c3fffffff,842ab2dffffffff,0,50,REAL,0.87037037037037035,0.092592592592592587,LOCAL
valvoline oil change,852aaab7fffffff,842aaabffffffff,1,50,REAL,0.61111111111111116,0.1111111111111111,MIXED
couples massage,852aa843fffffff,842aa85ffffffff,1,50,REAL,0.62962962962962965,0.1111111111111111,MIXED
king spa,852aaaa3fffffff,842aaabffffffff,1,50,REAL,0.68518518518518523,0.1111111111111111,MIXED
smog check,8529a007fffffff,8429a01ffffffff,1,50,REAL,0.7592592592592593,0,LOCAL
funtastic depot,8544a903fffffff,8444a91ffffffff,1,50,REAL,0.7592592592592593,0.14814814814814814,LOCAL
massage,852a108bfffffff,842a109ffffffff,1,50,REAL,0.79629629629629628,0.092592592592592587,LOCAL
oil change,852748b7fffffff,842748bffffffff,2,50,REAL,0.48148148148148145,0.1111111111111111,MIXED
valvoline,852a8d8bfffffff,842a8d9ffffffff,2,50,REAL,0.37037037037037035,0.16666666666666666,MIXED
massage,852a896ffffffff,842a897ffffffff,3,50,REAL,0.70370370370370372,0.22222222222222221,MIXED
airport parking,85264d13fffffff,84264d1ffffffff,3,50,REAL,0.3888888888888889,0.40740740740740738,MIXED
oil change,85445c2bfffffff,84445c3ffffffff,3,50,REAL,0.42592592592592593,0.40740740740740738,MIXED
pigeon forge,8544ca07fffffff,8444ca1ffffffff,3,50,REAL,0.07407407407407407,0.7592592592592593,TRAVEL_LIKE
massage,8548d887fffffff,8448d89ffffffff,3,50,REAL,0.68518518518518523,0.29629629629629628,MIXED
deodorant,852a106bfffffff,842a107ffffffff,3,50,REAL,0.07407407407407407,0.85185185185185186,TRAVEL_LIKE
massage,852664cbfffffff,842664dffffffff,0,50,REAL,0.83636363636363631,0.10909090909090909,LOCAL
couples massage,8526c867fffffff,8426c87ffffffff,0,50,REAL,0.81818181818181823,0.10909090909090909,LOCAL
oil change,8529a18ffffffff,8429a19ffffffff,0,50,REAL,0.81818181818181823,0,LOCAL
full synthetic oil change,8526c82bfffffff,8426c83ffffffff,0,50,REAL,0.8545454545454545,0.054545454545454543,LOCAL
altitude,85446dd3fffffff,84446ddffffffff,0,50,REAL,0.83636363636363631,0.054545454545454543,LOCAL
valvoline,852aaab7fffffff,842aaabffffffff,0,50,REAL,0.8545454545454545,0,LOCAL
kawaii claws,8529a0b7fffffff,8429a0bffffffff,0,50,REAL,0.8,0.036363636363636362,LOCAL
pangea,8529b6dbfffffff,8429b6dffffffff,1,50,REAL,0.69090909090909092,0.16363636363636364,MIXED
altitude trampoline park,85446dd3fffffff,84446ddffffffff,1,50,REAL,0.61818181818181817,0.12727272727272726,MIXED
sky zone,8529a0b3fffffff,8429a0bffffffff,1,50,REAL,0.70909090909090911,0,LOCAL
fun spot,8544c187fffffff,8444c19ffffffff,1,50,REAL,0.61818181818181817,0.054545454545454543,MIXED
valvoline,852a106bfffffff,842a107ffffffff,1,50,REAL,0.76363636363636367,0,LOCAL
jumping world,85446c13fffffff,84446c1ffffffff,1,50,REAL,0.6,0.036363636363636362,MIXED
oil change,852ab317fffffff,842ab31ffffffff,1,50,REAL,0.63636363636363635,0.2,MIXED
valvoline,85275963fffffff,8427597ffffffff,2,50,REAL,0.018181818181818181,0.018181818181818181,MIXED
swan,8544a907fffffff,8444a91ffffffff,2,50,REAL,0.63636363636363635,0.2,MIXED
massage,85441a13fffffff,84441a1ffffffff,2,50,REAL,0.67272727272727273,0.16363636363636364,MIXED
andretti thrill park,8544a82bfffffff,8444a83ffffffff,2,50,REAL,0.43636363636363634,0.2,MIXED
valvoline,85266d4bfffffff,84266d5ffffffff,3,50,REAL,0.65454545454545454,0.23636363636363636,MIXED
head spa,852986bbfffffff,842986bffffffff,3,50,REAL,0.61818181818181817,0.36363636363636365,MIXED
sky zone,85264daffffffff,84264dbffffffff,3,50,REAL,0.45454545454545453,0.27272727272727271,MIXED
valvoline,852986bbfffffff,842986bffffffff,3,50,REAL,0.78181818181818186,0.21818181818181817,MIXED
couples massage,8544a917fffffff,8444a91ffffffff,3,50,REAL,0.5636363636363636,0.29090909090909089,MIXED
summit one vanderbilt,852a100ffffffff,842a101ffffffff,3,50,REAL,0.58181818181818179,0.36363636363636365,MIXED
photo shoot,8544a103fffffff,8444a11ffffffff,3,50,REAL,0.018181818181818181,0.98181818181818181,TRAVEL_LIKE
oil change,852986b3fffffff,842986bffffffff,0,50,REAL,0.9107142857142857,0.089285714285714288,LOCAL
kume spa,85283083fffffff,8428309ffffffff,0,50,REAL,0.8214285714285714,0.053571428571428568,LOCAL
massage,85446cabfffffff,84446cbffffffff,0,50,REAL,0.8214285714285714,0.16071428571428573,LOCAL
get air,852a9567fffffff,842a957ffffffff,0,50,REAL,0.8571428571428571,0.10714285714285714,LOCAL
trampoline,8544dab7fffffff,8444dabffffffff,1,50,REAL,0.7142857142857143,0.17857142857142858,LOCAL
daveys locker,8529a54ffffffff,8429a55ffffffff,1,50,REAL,0.4642857142857143,0.053571428571428568,MIXED
botox,8529a403fffffff,8429a41ffffffff,1,50,REAL,0.7142857142857143,0.053571428571428568,LOCAL
valvoline oil change,852a9313fffffff,842a931ffffffff,1,50,REAL,0.6964285714285714,0.14285714285714285,MIXED
ragazzi,852a10b3fffffff,842a10bffffffff,1,50,REAL,0.7142857142857143,0.017857142857142856,LOCAL
paintball,8529a0abfffffff,8429a0bffffffff,1,50,REAL,0.30357142857142855,0.017857142857142856,MIXED
oil change,8544ae87fffffff,8444ae9ffffffff,2,50,REAL,0.5892857142857143,0.10714285714285714,MIXED
valvoline oil change,852a957bfffffff,842a957ffffffff,3,50,REAL,0.6071428571428571,0.30357142857142855,MIXED
oil change,852af637fffffff,842af63ffffffff,3,50,REAL,0.6071428571428571,0.26785714285714285,MIXED
kids,852a100ffffffff,842a101ffffffff,3,50,REAL,0.19642857142857142,0.75,TRAVEL_LIKE
my stuff,852ab12bfffffff,842ab13ffffffff,3,50,REAL,0.017857142857142856,0.8928571428571429,TRAVEL_LIKE
luau,85464b97fffffff,84464b9ffffffff,3,50,REAL,0.44642857142857145,0.5535714285714286,TRAVEL_LIKE
massage,85266453fffffff,8426645ffffffff,0,50,REAL,0.8771929824561403,0.08771929824561403,LOCAL
skyzone,8544c1affffffff,8444c1bffffffff,0,50,REAL,0.84210526315789469,0.070175438596491224,LOCAL
escape room,85268cdbfffffff,84268cdffffffff,0,50,REAL,0.82456140350877194,0.15789473684210525,LOCAL
massage,85275923fffffff,8427593ffffffff,1,50,REAL,0.73684210526315785,0.12280701754385964,LOCAL
spa,852a106bfffffff,842a107ffffffff,1,50,REAL,0.59649122807017541,0.070175438596491224,MIXED
altitude trampoline park,8526c86bfffffff,8426c87ffffffff,1,50,REAL,0.78947368421052633,0.017543859649122806,LOCAL
massage,8529a1b3fffffff,8429a1bffffffff,1,50,REAL,0.631578947368421,0.08771929824561403,MIXED
head spa,8548936bfffffff,8448937ffffffff,1,50,REAL,0.52631578947368418,0.12280701754385964,MIXED
valvoline oil change,852a106bfffffff,842a107ffffffff,1,50,REAL,0.75438596491228072,0.035087719298245612,LOCAL
massage,852a8b0bfffffff,842a8b1ffffffff,2,50,REAL,0.43859649122807015,0.17543859649122806,MIXED
airport parking,85446c17fffffff,84446c1ffffffff,3,50,REAL,0.57894736842105265,0.22807017543859648,MIXED
blue zoo,854440cbfffffff,844440dffffffff,3,50,REAL,0.24561403508771928,0.2807017543859649,MIXED
office,852aad57fffffff,842aad5ffffffff,3,50,REAL,0,1,TRAVEL_LIKE
jc penny photos,8544a103fffffff,8444a11ffffffff,3,50,REAL,0.035087719298245612,0.96491228070175439,TRAVEL_LIKE
compression socks,85275937fffffff,8427593ffffffff,3,50,REAL,0.017543859649122806,0.89473684210526316,TRAVEL_LIKE
family photos,8544a103fffffff,8444a11ffffffff,3,50,REAL,0.017543859649122806,0.96491228070175439,TRAVEL_LIKE
bus tour,852a100ffffffff,842a101ffffffff,3,50,REAL,0.57894736842105265,0.42105263157894735,MIXED
windows key,852aad57fffffff,842aad5ffffffff,3,50,REAL,0,0.89473684210526316,TRAVEL_LIKE
trampoline,852a100ffffffff,842a101ffffffff,0,50,REAL,0.94827586206896552,0.051724137931034482,LOCAL
massage,852664cffffffff,842664dffffffff,0,50,REAL,0.93103448275862066,0.051724137931034482,LOCAL
valvoline oil change,852986bbfffffff,842986bffffffff,0,50,REAL,0.93103448275862066,0.051724137931034482,LOCAL
couples massage,852a1073fffffff,842a107ffffffff,0,50,REAL,0.87931034482758619,0.086206896551724144,LOCAL
smog check,8529a19bfffffff,8429a19ffffffff,0,50,REAL,0.896551724137931,0.068965517241379309,LOCAL
smog,8528309bfffffff,8428309ffffffff,0,50,REAL,0.81034482758620685,0.051724137931034482,LOCAL
canters,8529a1d7fffffff,8429a1dffffffff,0,50,REAL,0.86206896551724133,0,LOCAL
smog check,85283083fffffff,8428309ffffffff,0,50,REAL,0.82758620689655171,0.1206896551724138,LOCAL
bowling,8529b6d3fffffff,8429b6dffffffff,0,50,REAL,0.84482758620689657,0.017241379310344827,LOCAL
launch,8544a90bfffffff,8444a91ffffffff,0,50,REAL,0.86206896551724133,0.068965517241379309,LOCAL
mellow mushroom,8529b6cbfffffff,8429b6dffffffff,0,50,REAL,0.82758620689655171,0.086206896551724144,LOCAL
escape room,8544c1affffffff,8444c1bffffffff,0,50,REAL,0.84482758620689657,0.086206896551724144,LOCAL
couples massage,852681a7fffffff,842681bffffffff,0,50,REAL,0.84482758620689657,0.051724137931034482,LOCAL
wine room,8544a90ffffffff,8444a91ffffffff,1,50,REAL,0.77586206896551724,0.086206896551724144,LOCAL
big air,8548ebb7fffffff,8448ebbffffffff,1,50,REAL,0.7931034482758621,0.051724137931034482,LOCAL
grand canyon tour,852986bbfffffff,842986bffffffff,3,50,REAL,0.39655172413793105,0.603448275862069,TRAVEL_LIKE
emissions test,852696abfffffff,842696bffffffff,0,50,REAL,0.864406779661017,0.11864406779661017,LOCAL
massage,852aaab7fffffff,842aaabffffffff,0,50,REAL,0.89830508474576276,0.016949152542372881,LOCAL
satori laser,852a100bfffffff,842a101ffffffff,0,50,REAL,0.83050847457627119,0.13559322033898305,LOCAL
big air,85262cd7fffffff,84262cdffffffff,0,50,REAL,0.88135593220338981,0.10169491525423729,LOCAL
botox,8544a13bfffffff,8444a13ffffffff,0,50,REAL,0.83050847457627119,0.13559322033898305,LOCAL
massage,8529a40bfffffff,8429a41ffffffff,0,50,REAL,0.88135593220338981,0.067796610169491525,LOCAL
botox,8529a1d3fffffff,8429a1dffffffff,0,50,REAL,0.89830508474576276,0.067796610169491525,LOCAL
head spa,8526c877fffffff,8426c87ffffffff,1,50,REAL,0.69491525423728817,0.11864406779661017,MIXED
oil change,85283463fffffff,8428347ffffffff,1,50,REAL,0.74576271186440679,0.11864406779661017,LOCAL
aquarium,85446c23fffffff,84446c3ffffffff,1,50,REAL,0.76271186440677963,0.11864406779661017,LOCAL
lax parking,8529a56ffffffff,8429a57ffffffff,2,50,REAL,0.52542372881355937,0.0847457627118644,MIXED
valvoline oil change,852a120ffffffff,842a121ffffffff,2,50,REAL,0.23728813559322035,0.067796610169491525,MIXED
pirates dinner,8529a0b7fffffff,8429a0bffffffff,2,50,REAL,0.576271186440678,0.11864406779661017,MIXED
oil change,8527484bfffffff,8427485ffffffff,3,50,REAL,0.25423728813559321,0.2711864406779661,MIXED
massage,85441e73fffffff,84441e7ffffffff,3,50,REAL,0.50847457627118642,0.288135593220339,MIXED
space needle,8528d543fffffff,8428d55ffffffff,3,50,REAL,0.64406779661016944,0.23728813559322035,MIXED
mini golf,85265e4bfffffff,84265e5ffffffff,3,50,REAL,0.15254237288135594,0.711864406779661,TRAVEL_LIKE
head spa,8529a1c3fffffff,8429a1dffffffff,0,50,REAL,0.83333333333333337,0.033333333333333333,LOCAL
car wash,8528342bfffffff,8428343ffffffff,0,50,REAL,0.8833333333333333,0.033333333333333333,LOCAL
massage,8527592ffffffff,8427593ffffffff,1,50,REAL,0.6166666666666667,0.1,MIXED
laser hair removal,852830c7fffffff,842830dffffffff,1,50,REAL,0.73333333333333328,0.1,LOCAL
couples massage,852ab2c3fffffff,842ab2dffffffff,1,50,REAL,0.78333333333333333,0.1,LOCAL
catapult,85441a97fffffff,84441a9ffffffff,2,50,REAL,0.66666666666666663,0.16666666666666666,MIXED
san francisco,85283083fffffff,8428309ffffffff,2,50,REAL,0.48333333333333334,0.18333333333333332,MIXED
oil change,8528f00ffffffff,8428f01ffffffff,2,50,REAL,0.76666666666666672,0.2,LOCAL
sky zone,852a8bb7fffffff,842a8bbffffffff,3,50,REAL,0.48333333333333334,0.38333333333333336,MIXED
airport parking,8544a903fffffff,8444a91ffffffff,3,50,REAL,0.4,0.21666666666666667,MIXED
couples massage,85446cabfffffff,84446cbffffffff,3,50,REAL,0.73333333333333328,0.25,MIXED
bowling,8529b6dbfffffff,8429b6dffffffff,3,50,REAL,0.05,0.95,TRAVEL_LIKE
zipline,852986bbfffffff,842986bffffffff,3,50,REAL,0.51666666666666672,0.48333333333333334,MIXED
jc penny portrait,8544a103fffffff,8444a11ffffffff,3,50,REAL,0,1,TRAVEL_LIKE
pines ice arena,8544a1abfffffff,8444a1bffffffff,0,50,REAL,0.88524590163934425,0.11475409836065574,LOCAL
massage,85275927fffffff,8427593ffffffff,0,50,REAL,0.91803278688524592,0.016393442622950821,LOCAL
full synthetic oil change,8529a0a7fffffff,8429a0bffffffff,0,50,REAL,0.83606557377049184,0.016393442622950821,LOCAL
massage,8528342bfffffff,8428343ffffffff,1,50,REAL,0.72131147540983609,0.13114754098360656,LOCAL
sky zone,8544a13bfffffff,8444a13ffffffff,1,50,REAL,0.62295081967213117,0.14754098360655737,MIXED
